,lines,shapely,length,start,end
971,"LINESTRING (105.6023885660197 19.98126873075414, 105.6023841924892 19.9812725493151, 105.6023789158049 19.98127846253014, 105.6023598348391 19.98130590963963)","LINESTRING (105.6023885660197 19.98126873075414, 105.6023841924892 19.9812725493151, 105.6023789158049 19.98127846253014, 105.6023598348391 19.98130590963963)",5.11373458968,POINT (105.6023885660197 19.98126873075414),POINT (105.6023598348391 19.98130590963963)
978,"LINESTRING (105.6049045990404 20.01996252956726, 105.6049043082026 20.0199620754267)","LINESTRING (105.6049045990404 20.01996252956726, 105.6049043082026 20.0199620754267)",0.0587475329276,POINT (105.6049045990404 20.01996252956726),POINT (105.6049043082026 20.0199620754267)
980,"LINESTRING (105.6049247959954 19.98594328871273, 105.6049259430863 19.98594200319829)","LINESTRING (105.6049247959954 19.98594328871273, 105.6049259430863 19.98594200319829)",0.186119386766,POINT (105.6049247959954 19.98594328871273),POINT (105.6049259430863 19.98594200319829)
982,"LINESTRING (105.6050317052765 19.98604402413219, 105.6050460271934 19.98602193416574)","LINESTRING (105.6050317052765 19.98604402413219, 105.6050460271934 19.98602193416574)",2.86724590279,POINT (105.6050317052765 19.98604402413219),POINT (105.6050460271934 19.98602193416574)
985,"LINESTRING (105.6052390919785 19.98609980911482, 105.6052402916851 19.98609351323324)","LINESTRING (105.6052390919785 19.98609980911482, 105.6052402916851 19.98609351323324)",0.707950674845,POINT (105.6052390919785 19.98609980911482),POINT (105.6052402916851 19.98609351323324)
993,"LINESTRING (105.6090995059111 20.01634535118888, 105.6091054870032 20.01634728400829, 105.6091055465116 20.01634729542028, 105.609157502138 20.01636408726941)","LINESTRING (105.6090995059111 20.01634535118888, 105.6091054870032 20.01634728400829, 105.6091055465116 20.01634729542028, 105.609157502138 20.01636408726941)",6.41099716429,POINT (105.6090995059111 20.01634535118888),POINT (105.609157502138 20.01636408726941)
994,"LINESTRING (105.6091097024726 20.01658136730089, 105.6091395270702 20.01657387227837, 105.6091536646121 20.01656854645655)","LINESTRING (105.6091097024726 20.01658136730089, 105.6091395270702 20.01657387227837, 105.6091536646121 20.01656854645655)",4.81992775514,POINT (105.6091097024726 20.01658136730089),POINT (105.6091536646121 20.01656854645655)
998,"LINESTRING (105.6093008258218 20.01611311823173, 105.6093087573276 20.01611712582488, 105.6093396122497 20.01612855252809)","LINESTRING (105.6093008258218 20.01611311823173, 105.6093087573276 20.01611712582488, 105.6093396122497 20.01612855252809)",4.40704880063,POINT (105.6093008258218 20.01611311823173),POINT (105.6093396122497 20.01612855252809)
1000,"LINESTRING (105.6093401083633 20.01605199748266, 105.6093142062333 20.01605425493556)","LINESTRING (105.6093401083633 20.01605199748266, 105.6093142062333 20.01605425493556)",2.72085285222,POINT (105.6093401083633 20.01605199748266),POINT (105.6093142062333 20.01605425493556)
1002,"LINESTRING (105.6096772843782 20.01739523615804, 105.6096570290851 20.01740606710673)","LINESTRING (105.6096772843782 20.01739523615804, 105.6096570290851 20.01740606710673)",2.43423443379,POINT (105.6096772843782 20.01739523615804),POINT (105.6096570290851 20.01740606710673)
1004,"LINESTRING (105.6106648495678 19.98699594200967, 105.6106716155219 19.98702220123665, 105.6106734520589 19.98702691548126)","LINESTRING (105.6106648495678 19.98699594200967, 105.6106716155219 19.98702220123665, 105.6106734520589 19.98702691548126)",3.54691610516,POINT (105.6106648495678 19.98699594200967),POINT (105.6106734520589 19.98702691548126)
1006,"LINESTRING (105.6108938651372 20.01050569972226, 105.6108948001424 20.01051047132564)","LINESTRING (105.6108938651372 20.01050569972226, 105.6108948001424 20.01051047132564)",0.537034175807,POINT (105.6108938651372 20.01050569972226),POINT (105.6108948001424 20.01051047132564)
1007,"LINESTRING (105.6109014681283 20.01051412367943, 105.6108947435343 20.01051056503739)","LINESTRING (105.6109014681283 20.01051412367943, 105.6108947435343 20.01051056503739)",0.806156753284,POINT (105.6109014681283 20.01051412367943),POINT (105.6108947435343 20.01051056503739)
1010,"LINESTRING (105.6108947745492 20.01051052684537, 105.6109022047884 20.01051042797829)","LINESTRING (105.6108947745492 20.01051052684537, 105.6109022047884 20.01051042797829)",0.777306506958,POINT (105.6108947745492 20.01051052684537),POINT (105.6109022047884 20.01051042797829)
1012,"LINESTRING (105.6108952593644 20.01050929856389, 105.6108950516371 20.01050995486702, 105.6108948312432 20.0105104330321)","LINESTRING (105.6108952593644 20.01050929856389, 105.6108950516371 20.01050995486702, 105.6108948312432 20.0105104330321)",0.133531347696,POINT (105.6108952593644 20.01050929856389),POINT (105.6108948312432 20.0105104330321)
1013,"LINESTRING (105.6108948312432 20.0105104330321, 105.6108981516122 20.01050856115879)","LINESTRING (105.6108948312432 20.0105104330321, 105.6108981516122 20.01050856115879)",0.404406863944,POINT (105.6108948312432 20.0105104330321),POINT (105.6108981516122 20.01050856115879)
1016,"LINESTRING (105.6157778201288 20.01168045581371, 105.6157791179696 20.01168075178135)","LINESTRING (105.6157778201288 20.01168045581371, 105.6157791179696 20.01168075178135)",0.13965311865,POINT (105.6157778201288 20.01168045581371),POINT (105.6157791179696 20.01168075178135)
1019,"LINESTRING (105.6157825928212 20.01167909636214, 105.6157778324491 20.01168044372635)","LINESTRING (105.6157825928212 20.01167909636214, 105.6157778324491 20.01168044372635)",0.519793967245,POINT (105.6157825928212 20.01167909636214),POINT (105.6157778324491 20.01168044372635)
1020,"LINESTRING (105.6157778345543 20.01168044025323, 105.6157798004794 20.01167396818598)","LINESTRING (105.6157778345543 20.01168044025323, 105.6157798004794 20.01167396818598)",0.745173389759,POINT (105.6157778345543 20.01168044025323),POINT (105.6157798004794 20.01167396818598)
1021,"LINESTRING (105.615783865373 20.01167452339301, 105.6157778345543 20.01168044025323)","LINESTRING (105.615783865373 20.01167452339301, 105.6157778345543 20.01168044025323)",0.90923915749,POINT (105.615783865373 20.01167452339301),POINT (105.6157778345543 20.01168044025323)
1022,"LINESTRING (105.6159741047275 19.98698641748309, 105.6159751046669 19.9869885343801, 105.6159752383145 19.98698874452593)","LINESTRING (105.6159741047275 19.98698641748309, 105.6159751046669 19.9869885343801, 105.6159752383145 19.98698874452593)",0.283699578922,POINT (105.6159741047275 19.98698641748309),POINT (105.6159752383145 19.98698874452593)
1024,"LINESTRING (105.6159752383145 19.98698874452593, 105.6159756002477 19.98698259033136)","LINESTRING (105.6159752383145 19.98698874452593, 105.6159756002477 19.98698259033136)",0.682108972235,POINT (105.6159752383145 19.98698874452593),POINT (105.6159756002477 19.98698259033136)
1026,"LINESTRING (105.6159800034474 19.98698116376321, 105.6159752469903 19.98698877102633)","LINESTRING (105.6159800034474 19.98698116376321, 105.6159752469903 19.98698877102633)",0.977933346664,POINT (105.6159800034474 19.98698116376321),POINT (105.6159752469903 19.98698877102633)
1028,"LINESTRING (105.6159800377899 19.98698609173667, 105.6159752478194 19.98698878350428)","LINESTRING (105.6159800377899 19.98698609173667, 105.6159752478194 19.98698878350428)",0.582975212514,POINT (105.6159800377899 19.98698609173667),POINT (105.6159752478194 19.98698878350428)
1030,"LINESTRING (105.6208784553467 20.00480753195168, 105.6208712939181 20.00481171691472)","LINESTRING (105.6208784553467 20.00480753195168, 105.6208712939181 20.00481171691472)",0.880738988816,POINT (105.6208784553467 20.00480753195168),POINT (105.6208712939181 20.00481171691472)
1031,"LINESTRING (105.6208738625039 20.00481516311067, 105.6208784553467 20.00480753195168)","LINESTRING (105.6208738625039 20.00481516311067, 105.6208784553467 20.00480753195168)",0.971608442334,POINT (105.6208738625039 20.00481516311067),POINT (105.6208784553467 20.00480753195168)
1034,"LINESTRING (105.6210901872748 19.98347845791134, 105.6210974943684 19.98351296227755)","LINESTRING (105.6210901872748 19.98347845791134, 105.6210974943684 19.98351296227755)",3.89422086059,POINT (105.6210901872748 19.98347845791134),POINT (105.6210974943684 19.98351296227755)
1037,"LINESTRING (105.6212737585245 19.98352473537197, 105.6212842729128 19.983508372759, 105.6212903659499 19.98349600501704, 105.6212975869566 19.98348489491751, 105.6213018520534 19.9834761125454)","LINESTRING (105.6212737585245 19.98352473537197, 105.6212842729128 19.983508372759, 105.6212903659499 19.98349600501704, 105.6212975869566 19.98348489491751, 105.6213018520534 19.9834761125454)",6.14108201864,POINT (105.6212737585245 19.98352473537197),POINT (105.6213018520534 19.9834761125454)
1038,"LINESTRING (105.6222107683027 19.98502212811693, 105.6222044531842 19.98502911112379)","LINESTRING (105.6222107683027 19.98502212811693, 105.6222044531842 19.98502911112379)",1.01671049191,POINT (105.6222107683027 19.98502212811693),POINT (105.6222044531842 19.98502911112379)
1040,"LINESTRING (105.6223145569942 19.98512998829557, 105.6223149011154 19.98512594613674, 105.6223154201251 19.98512351224851, 105.6223171615726 19.9851033209496, 105.6223168849609 19.9850941083697, 105.6223195137622 19.98506242255906)","LINESTRING (105.6223145569942 19.98512998829557, 105.6223149011154 19.98512594613674, 105.6223154201251 19.98512351224851, 105.6223171615726 19.9851033209496, 105.6223168849609 19.9850941083697, 105.6223195137622 19.98506242255906)",7.50266418146,POINT (105.6223145569942 19.98512998829557),POINT (105.6223195137622 19.98506242255906)
1046,"LINESTRING (105.6285433510331 20.006424152277, 105.6285415332075 20.00642677278728)","LINESTRING (105.6285433510331 20.006424152277, 105.6285415332075 20.00642677278728)",0.346785676574,POINT (105.6285433510331 20.006424152277),POINT (105.6285415332075 20.00642677278728)
1047,"LINESTRING (105.6285417889417 20.0064266427077, 105.6285415332075 20.00642677278728)","LINESTRING (105.6285417889417 20.0064266427077, 105.6285415332075 20.00642677278728)",0.030378755354,POINT (105.6285417889417 20.0064266427077),POINT (105.6285415332075 20.00642677278728)
1051,"LINESTRING (105.629567131513 20.00816256187354, 105.6295623164514 20.00815596681949)","LINESTRING (105.629567131513 20.00816256187354, 105.6295623164514 20.00815596681949)",0.886777361112,POINT (105.629567131513 20.00816256187354),POINT (105.6295623164514 20.00815596681949)
1052,"LINESTRING (105.629566273571 20.00815572280088, 105.6295671668759 20.00816252352016)","LINESTRING (105.629566273571 20.00815572280088, 105.6295671668759 20.00816252352016)",0.758387576459,POINT (105.629566273571 20.00815572280088),POINT (105.6295671668759 20.00816252352016)
1055,"LINESTRING (105.6295726403455 20.00816277553115, 105.6295671949666 20.00816250528343)","LINESTRING (105.6295726403455 20.00816277553115, 105.6295671949666 20.00816250528343)",0.570400861191,POINT (105.6295726403455 20.00816277553115),POINT (105.6295671949666 20.00816250528343)
1057,"LINESTRING (105.6295684189854 20.00815945194525, 105.6295672669363 20.00816242722288)","LINESTRING (105.6295684189854 20.00815945194525, 105.6295672669363 20.00816242722288)",0.350622877716,POINT (105.6295684189854 20.00815945194525),POINT (105.6295672669363 20.00816242722288)
1058,"LINESTRING (105.6295672669363 20.00816242722288, 105.6295675090228 20.0081622700951, 105.6295688408692 20.00816162600473)","LINESTRING (105.6295672669363 20.00816242722288, 105.6295675090228 20.0081622700951, 105.6295688408692 20.00816162600473)",0.187212653137,POINT (105.6295672669363 20.00816242722288),POINT (105.6295688408692 20.00816162600473)
1059,"LINESTRING (105.6295843136584 20.00869664194202, 105.6295715033708 20.00867402484202)","LINESTRING (105.6295843136584 20.00869664194202, 105.6295715033708 20.00867402484202)",2.83908285052,POINT (105.6295843136584 20.00869664194202),POINT (105.6295715033708 20.00867402484202)
1061,"LINESTRING (105.631705564904 19.99754783465528, 105.6317068453197 19.99754786255437)","LINESTRING (105.631705564904 19.99754783465528, 105.6317068453197 19.99754786255437)",0.133983060414,POINT (105.631705564904 19.99754783465528),POINT (105.6317068453197 19.99754786255437)
1065,"LINESTRING (105.6328382998812 20.00284331328162, 105.6325864011589 20.00285795978267)","LINESTRING (105.6328382998812 20.00284331328162, 105.6325864011589 20.00285795978267)",26.4006795465,POINT (105.6328382998812 20.00284331328162),POINT (105.6325864011589 20.00285795978267)
1067,"LINESTRING (105.6328298643014 20.00290640932335, 105.632590889104 20.00292030439368)","LINESTRING (105.6328298643014 20.00290640932335, 105.632590889104 20.00292030439368)",25.0461973632,POINT (105.6328298643014 20.00290640932335),POINT (105.632590889104 20.00292030439368)
1068,"LINESTRING (105.6328515198174 20.00296775573626, 105.6325953770667 20.00298264900374)","LINESTRING (105.6328515198174 20.00296775573626, 105.6325953770667 20.00298264900374)",26.8454612622,POINT (105.6328515198174 20.00296775573626),POINT (105.6325953770667 20.00298264900374)
1069,"LINESTRING (105.6328779988314 20.00291542960729, 105.6331028184805 20.00286601198581)","LINESTRING (105.6328779988314 20.00291542960729, 105.6331028184805 20.00286601198581)",24.1456416544,POINT (105.6328779988314 20.00291542960729),POINT (105.6331028184805 20.00286601198581)
1070,"LINESTRING (105.6331028184805 20.00286601198581, 105.6328801218328 20.00285650492425)","LINESTRING (105.6331028184805 20.00286601198581, 105.6328801218328 20.00285650492425)",23.3198211655,POINT (105.6331028184805 20.00286601198581),POINT (105.6328801218328 20.00285650492425)
1072,"LINESTRING (105.6331057076951 20.00286267446246, 105.6331115801654 20.0028652490757)","LINESTRING (105.6331057076951 20.00286267446246, 105.6331115801654 20.0028652490757)",0.677171705056,POINT (105.6331057076951 20.00286267446246),POINT (105.6331115801654 20.0028652490757)
1074,"LINESTRING (105.6331235914905 20.00290187075769, 105.6331274020423 20.00289873425518)","LINESTRING (105.6331235914905 20.00290187075769, 105.6331274020423 20.00289873425518)",0.528561902564,POINT (105.6331235914905 20.00290187075769),POINT (105.6331274020423 20.00289873425518)
1075,"LINESTRING (105.6331269822679 20.00290000103081, 105.6331272754412 20.00289927144349, 105.6331274016753 20.00289879061171)","LINESTRING (105.6331269822679 20.00290000103081, 105.6331272754412 20.00289927144349, 105.6331274016753 20.00289879061171)",0.141194750847,POINT (105.6331269822679 20.00290000103081),POINT (105.6331274016753 20.00289879061171)
1076,"LINESTRING (105.6331274016753 20.00289879061171, 105.6331287482586 20.00290227447)","LINESTRING (105.6331274016753 20.00289879061171, 105.6331287482586 20.00290227447)",0.4104724977,POINT (105.6331274016753 20.00289879061171),POINT (105.6331287482586 20.00290227447)
1080,"LINESTRING (105.6349349892347 19.98919005355766, 105.6349350892032 19.98918994509346)","LINESTRING (105.6349349892347 19.98919005355766, 105.6349350892032 19.98918994509346)",0.0159204092409,POINT (105.6349349892347 19.98919005355766),POINT (105.6349350892032 19.98918994509346)
1085,"LINESTRING (105.6435718205497 19.99996220368847, 105.6435790274986 19.99995832587718)","LINESTRING (105.6435718205497 19.99996220368847, 105.6435790274986 19.99995832587718)",0.867507520963,POINT (105.6435718205497 19.99996220368847),POINT (105.6435790274986 19.99995832587718)
1086,"LINESTRING (105.6435753106487 19.99996410829517, 105.6435790428609 19.99995837583381)","LINESTRING (105.6435753106487 19.99996410829517, 105.6435790428609 19.99995837583381)",0.744907132751,POINT (105.6435753106487 19.99996410829517),POINT (105.6435790428609 19.99995837583381)
